order_id,customer_id,product_id,order_date,quantity,unit_price,discount,sales_channel
O01278,C0072,P005,2025-08-22,2,571.11,0.1757,Partner
O01279,C0228,P008,2025-08-09,2,613.34,0.0328,Web
O01280,C0224,P011,2025-08-23,1,76.45,0.1798,Partner
O01281,C0072,P016,2025-08-13,4,126.36,0.0667,Web
O01282,C0079,P016,2025-08-30,4,153.75,0.1362,Partner
O01283,C0183,P020,2025-08-29,3,262.22,0.0864,Partner
O01284,C0132,P007,2025-08-11,3,650.95,0.1451,Partner
O01285,C0262,P016,2025-08-01,5,154.77,0.0305,Web
O01286,C0007,P020,2025-08-09,2,317.35,0.1019,Direct
O01287,C0052,P018,2025-08-06,1,69.47,0.0566,Web
O01288,C0177,P019,2025-08-11,1,390.23,0.1053,Direct
O01289,C0231,P002,2025-08-28,5,884.95,0.1624,Partner
O01290,C0236,P005,2025-08-06,4,625.64,0.0179,Direct
O01291,C0145,P016,2025-08-03,4,123.81,0.1226,Partner
O01292,C0138,P002,2025-08-07,5,987.73,0.2199,Partner
O01293,C0096,P001,2025-08-14,3,1287.36,0.0329,Web
O01294,C0210,P002,2025-08-14,3,928.38,0.0972,Partner
O01295,C0177,P011,2025-08-05,4,86.15,0.1145,Partner
O01296,C0159,P007,2025-08-27,1,506.7,0.1583,Partner
O01297,C0215,P007,2025-08-29,5,547.62,0.1008,Web
O01298,C0052,P009,2025-08-27,3,176.94,0.1051,Web
O01299,C0073,P011,2025-08-19,2,66.49,0.1133,Direct
O01300,C0206,P013,2025-08-16,4,125.96,0.1078,Direct
O01301,C0209,P012,2025-08-08,4,173.86,0.1406,Partner
O01302,C0137,P016,2025-08-31,3,158.03,0.0985,Direct
O01303,C0181,P016,2025-08-18,1,136.07,0.0309,Web
O01304,C0291,P018,2025-08-16,2,65.04,0.0832,Web
O01305,C0135,P017,2025-08-28,5,256.05,0.1142,Partner
O01306,C0028,P009,2025-08-01,3,174.92,0.0326,Web
O01307,C0052,P016,2025-08-17,1,153.74,0.0265,Web
O01308,C0004,P015,2025-08-08,3,88.45,0.0134,Web
O01309,C0296,P004,2025-08-01,3,1554.55,0.0294,Web
O01310,C0242,P007,2025-08-01,2,585.11,0.0015,Web
O01311,C0274,P014,2025-08-21,3,135.75,0.084,Direct
O01312,C0019,P018,2025-08-18,4,77.75,0.1168,Partner
O01313,C0038,P015,2025-08-22,4,84.82,0.0028,Web
O01314,C0066,P008,2025-08-20,4,533.19,0.0901,Partner
O01315,C0009,P019,2025-08-20,2,400.55,0.1187,Web
O01316,C0161,P012,2025-08-12,5,173.49,0.2142,Partner
O01317,C0236,P010,2025-08-26,2,455.36,0.0163,Direct
O01318,C0080,P015,2025-08-25,4,87.49,0.1069,Partner
O01319,C0254,P009,2025-08-20,2,201.39,0.0522,Web
O01320,C0044,P010,2025-08-28,5,341.3,0.144,Partner
O01321,C0198,P018,2025-08-10,3,78.51,0.0267,Direct
O01322,C0284,P018,2025-08-18,2,70.27,0.0541,Direct
O01323,C0018,P019,2025-08-23,5,374.65,0.1191,Partner
O01324,C0038,P015,2025-08-18,3,80.36,0.0748,Direct
O01325,C0295,P004,2025-08-14,3,1388.74,0.02,Direct
O01326,C0182,P005,2025-08-05,1,645.69,0.0374,Direct
O01327,C0190,P014,2025-08-17,5,162.8,0.1009,Direct
O01328,C0139,P009,2025-08-12,1,195.26,0.0155,Direct
O01329,C0132,P009,2025-08-03,1,185.67,0.0902,Web
O01330,C0242,P012,2025-08-27,4,184.48,0.0118,Direct
O01331,C0294,P001,2025-08-09,3,1640.59,0.1265,Partner
O01332,C0114,P002,2025-08-01,4,901.7,0.0118,Direct
O01333,C0184,P012,2025-08-14,3,178.65,0.0824,Partner
O01334,C0233,P019,2025-08-14,3,327.15,0.0958,Web
O01335,C0266,P010,2025-08-19,2,342.37,0.1628,Partner
O01336,C0202,P008,2025-08-20,5,683.32,0.1466,Partner
O01337,C0246,P009,2025-08-29,2,206.27,0.0558,Web
O01338,C0159,P009,2025-08-13,5,203.92,0.1297,Partner
O01339,C0216,P009,2025-08-18,2,208.54,0.0073,Web
O01340,C0156,P011,2025-08-23,4,82.74,0.1016,Direct
O01341,C0118,P008,2025-08-07,4,632.0,0.0758,Web
O01342,C0231,P006,2025-08-18,1,650.92,0.0489,Direct
O01343,C0199,P011,2025-08-24,2,85.96,0.1882,Partner
O01344,C0287,P010,2025-08-25,5,359.05,0.0343,Direct
O01345,C0106,P003,2025-08-19,3,1444.05,0.1688,Partner
O01346,C0038,P020,2025-08-21,2,344.59,0.0588,Web
O01347,C0011,P013,2025-08-23,3,101.64,0.1033,Direct
O01348,C0223,P011,2025-08-20,3,70.03,0.1169,Direct
O01349,C0125,P005,2025-08-28,1,603.34,0.118,Web
O01350,C0210,P020,2025-08-23,1,284.71,0.1642,Partner
O01351,C0024,P006,2025-08-11,3,661.62,0.1144,Web
O01352,C0117,P015,2025-08-13,3,77.58,0.1272,Partner
O01353,C0075,P008,2025-08-26,2,535.73,0.0261,Direct
O01354,C0026,P008,2025-08-17,3,585.39,0.1525,Partner
O01355,C0014,P014,2025-08-10,3,159.84,0.1594,Partner
O01356,C0110,P006,2025-08-16,3,618.58,0.0394,Direct
O01357,C0202,P004,2025-08-03,1,1462.03,0.1357,Partner
O01358,C0283,P020,2025-08-14,5,277.19,0.1652,Partner
O01359,C0189,P014,2025-08-07,2,128.83,0.0252,Direct
O01360,C0039,P019,2025-08-01,3,393.1,0.1137,Web
O01361,C0113,P012,2025-08-21,4,157.68,0.1469,Partner
O01362,C0223,P017,2025-08-31,5,257.96,0.1846,Partner
O01363,C0181,P014,2025-08-29,4,163.3,0.1063,Direct
O01364,C0196,P007,2025-08-19,4,649.71,0.0949,Direct
O01365,C0130,P012,2025-08-17,2,149.39,0.0313,Direct
O01366,C0098,P020,2025-08-08,4,323.19,0.1603,Partner
O01367,C0208,P014,2025-08-21,4,171.13,0.0676,Web
O01368,C0086,P015,2025-08-16,5,89.6,0.0716,Web
O01369,C0120,P016,2025-08-26,4,146.81,0.1801,Partner
O01370,C0180,P020,2025-08-04,2,314.06,0.1804,Partner
O01371,C0147,P008,2025-08-10,3,587.49,0.2073,Partner
O01372,C0056,P013,2025-08-13,3,104.91,0.0678,Direct
O01373,C0165,P005,2025-08-28,3,590.1,0.0928,Direct
O01374,C0078,P020,2025-08-18,2,253.41,0.0985,Direct
O01375,C0063,P017,2025-08-18,4,311.74,0.1159,Web
O01376,C0230,P008,2025-08-20,5,635.27,0.0065,Web
O01377,C0002,P002,2025-08-08,1,958.27,0.207,Partner
O01378,C0239,P018,2025-08-23,5,68.28,0.1037,Direct
O01379,C0222,P016,2025-08-01,5,141.53,0.0634,Web
O01380,C0140,P017,2025-08-02,1,224.79,0.154,Partner
O01381,C0022,P020,2025-08-26,1,322.7,0.0292,Direct
O01382,C0119,P001,2025-08-01,3,1521.43,0.2181,Partner
O01383,C0295,P008,2025-08-09,3,533.29,0.1531,Partner
O01384,C0079,P013,2025-08-28,5,101.08,0.0275,Direct
O01385,C0068,P004,2025-08-25,1,1449.85,0.0123,Direct
O01386,C0267,P019,2025-08-21,1,341.84,0.0919,Partner
O01387,C0074,P020,2025-08-13,5,288.98,0.1256,Partner
O01388,C0093,P020,2025-08-07,2,287.7,0.0515,Direct
O01389,C0039,P009,2025-08-10,5,176.65,0.0701,Web
O01390,C0054,P001,2025-08-09,1,1276.51,0.0452,Direct
O01391,C0243,P015,2025-08-03,5,86.02,0.0849,Direct
O01392,C0070,P008,2025-08-17,2,676.06,0.0554,Direct
O01393,C0073,P020,2025-08-08,1,346.54,0.0971,Direct
O01394,C0239,P006,2025-08-20,5,797.51,0.1844,Partner
O01395,C0086,P006,2025-08-17,2,729.7,0.1603,Partner
O01396,C0230,P015,2025-08-09,1,87.55,0.127,Partner
O01397,C0075,P001,2025-08-27,2,1373.32,0.1601,Partner
O01398,C0086,P002,2025-08-20,5,1066.18,0.0405,Web
O01399,C0047,P020,2025-08-25,3,318.79,0.0638,Direct
O01400,C0269,P009,2025-08-22,3,182.64,0.1713,Partner
O01401,C0124,P001,2025-08-31,5,1678.43,0.0349,Web
O01402,C0101,P011,2025-08-27,5,71.22,0.1431,Partner
O01403,C0199,P004,2025-08-18,3,1303.05,0.1747,Partner
O01404,C0074,P015,2025-08-05,5,85.88,0.0855,Web
O01405,C0229,P003,2025-08-11,5,1729.24,0.1275,Partner
O01406,C0218,P013,2025-08-18,2,130.73,0.2199,Partner
O01407,C0175,P017,2025-08-14,4,301.59,0.1145,Web
O01408,C0053,P013,2025-08-14,2,124.1,0.0958,Web
O01409,C0281,P010,2025-08-15,4,362.94,0.0641,Direct
O01410,C0155,P012,2025-08-23,1,176.28,0.043,Web
O01411,C0003,P004,2025-08-14,5,1587.33,0.1255,Partner
O01412,C0135,P015,2025-08-12,2,75.45,0.0483,Web
O01413,C0082,P008,2025-08-15,1,647.8,0.0632,Web
O01414,C0169,P011,2025-08-25,2,87.76,0.0157,Web
O01415,C0266,P015,2025-08-28,4,84.48,0.1281,Partner
O01416,C0295,P013,2025-08-13,5,123.01,0.0049,Web
O01417,C0055,P014,2025-08-31,3,165.18,0.079,Direct
O01418,C0245,P002,2025-08-22,5,1117.4,0.033,Direct
O01419,C0063,P006,2025-08-16,1,740.46,0.0163,Direct
O01420,C0033,P001,2025-08-10,2,1341.3,0.1186,Direct
O01421,C0096,P006,2025-08-19,1,703.75,0.1648,Partner
O01422,C0115,P014,2025-08-15,5,168.16,0.1597,Partner
O01423,C0092,P015,2025-08-05,5,87.15,0.2182,Partner
O01424,C0063,P017,2025-08-19,5,272.74,0.152,Partner
O01425,C0257,P013,2025-08-13,3,103.01,0.1428,Partner
O01426,C0213,P002,2025-08-28,4,1156.0,0.1565,Partner
O01427,C0008,P013,2025-08-12,1,113.99,0.0755,Web
O01428,C0113,P018,2025-08-29,3,59.53,0.1135,Partner
O01429,C0212,P016,2025-08-15,2,144.18,0.0735,Web
O01430,C0215,P003,2025-08-05,4,1412.12,0.2105,Partner
O01431,C0275,P017,2025-08-06,1,276.28,0.1062,Partner
O01432,C0084,P017,2025-08-05,4,282.75,0.1181,Direct
O01433,C0205,P003,2025-08-24,5,1685.85,0.0548,Direct
O01434,C0265,P011,2025-08-17,2,74.98,0.0087,Direct
O01435,C0236,P004,2025-08-04,2,1338.95,0.0336,Web
O01436,C0186,P008,2025-08-06,3,690.97,0.1165,Direct
O01437,C0141,P008,2025-08-30,1,520.24,0.0471,Web
O01438,C0218,P009,2025-08-31,1,195.95,0.1188,Partner
O01439,C0133,P006,2025-08-18,5,700.64,0.079,Web
O01440,C0271,P014,2025-08-16,5,132.27,0.1082,Direct
O01441,C0167,P007,2025-08-23,5,510.48,0.0377,Direct
O01442,C0107,P011,2025-08-09,3,66.79,0.0044,Direct
O01443,C0051,P020,2025-08-26,3,299.72,0.1338,Partner
O01444,C0045,P007,2025-08-21,2,595.34,0.1878,Partner
O01445,C0270,P017,2025-08-26,1,232.9,0.0203,Direct
O01446,C0275,P019,2025-08-10,3,423.32,0.1551,Partner
O01447,C0246,P012,2025-08-14,1,144.36,0.1149,Direct
O01448,C0110,P009,2025-08-12,4,230.49,0.0075,Direct
O01449,C0037,P017,2025-08-16,3,236.23,0.0041,Direct
O01450,C0082,P001,2025-08-07,1,1613.59,0.1027,Web
O01451,C0270,P009,2025-08-30,2,234.16,0.0923,Direct
O01452,C0080,P008,2025-08-16,4,623.86,0.0016,Direct
O01453,C0289,P013,2025-08-10,3,109.58,0.1871,Partner
O01454,C0029,P013,2025-08-21,4,134.81,0.1089,Partner
O01455,C0265,P011,2025-08-04,1,66.17,0.0237,Web
O01456,C0153,P016,2025-08-06,3,159.53,0.0194,Web
O01457,C0181,P019,2025-08-20,5,398.93,0.1802,Partner
O01458,C0004,P010,2025-08-03,5,384.6,0.0268,Web
O01459,C0276,P018,2025-08-23,5,75.9,0.1016,Partner
O01460,C0196,P014,2025-08-12,2,149.38,0.0587,Web
O01461,C0076,P008,2025-08-09,3,636.38,0.1147,Web
O01462,C0218,P017,2025-08-04,5,283.37,0.0579,Direct
O01463,C0174,P002,2025-08-22,5,1199.83,0.0004,Direct
O01464,C0059,P017,2025-08-19,2,240.61,0.0977,Web
O01465,C0110,P011,2025-08-14,2,76.73,0.0576,Direct
O01466,C0132,P019,2025-08-16,3,432.96,0.066,Web
O01467,C0230,P008,2025-08-15,4,566.89,0.0023,Web
O01468,C0008,P020,2025-08-31,3,327.12,0.013,Web
O01469,C0270,P016,2025-08-15,2,137.13,0.1726,Partner
O01470,C0155,P016,2025-08-06,3,134.46,0.0639,Web
O01471,C0220,P020,2025-08-05,5,313.01,0.1617,Partner
O01472,C0167,P002,2025-08-22,4,1117.66,0.0615,Direct
O01473,C0262,P015,2025-08-17,2,74.05,0.0883,Partner
O01474,C0143,P005,2025-08-06,2,525.24,0.0937,Direct
O01475,C0231,P009,2025-08-07,1,174.68,0.0922,Partner
O01476,C0014,P008,2025-08-30,4,616.76,0.0987,Direct
O01477,C0040,P007,2025-08-08,5,576.25,0.0778,Direct
O01478,C0168,P008,2025-08-17,3,523.89,0.0957,Partner
O01479,C0003,P018,2025-08-20,4,66.08,0.0265,Direct
O01480,C0276,P008,2025-08-10,3,687.87,0.2051,Partner
O01481,C0275,P008,2025-08-31,1,602.92,0.0355,Web
O01482,C0012,P014,2025-08-29,1,174.7,0.171,Partner
O01483,C0286,P003,2025-08-17,2,1345.6,0.1177,Web
O01484,C0009,P001,2025-08-12,5,1374.52,0.1986,Partner
O01485,C0052,P017,2025-08-19,3,258.59,0.0175,Direct
O01486,C0186,P010,2025-08-12,1,458.34,0.195,Partner
O01487,C0243,P013,2025-08-16,5,113.13,0.1785,Partner
O01488,C0181,P020,2025-08-31,1,302.09,0.0689,Direct
O01489,C0270,P020,2025-08-25,4,257.22,0.1252,Partner
O01490,C0230,P016,2025-08-21,1,133.15,0.1365,Partner
O01491,C0242,P008,2025-08-17,4,661.61,0.1013,Direct
O01492,C0222,P003,2025-08-05,4,1564.77,0.0066,Web
O01493,C0286,P019,2025-08-18,1,423.06,0.1512,Partner
O01494,C0267,P013,2025-08-04,2,101.14,0.1496,Partner
O01495,C0286,P013,2025-08-02,2,102.29,0.1098,Direct
O01496,C0211,P015,2025-08-08,1,75.35,0.0462,Web
O01497,C0101,P015,2025-08-31,5,80.01,0.154,Partner
O01498,C0069,P016,2025-08-25,2,149.65,0.0171,Web
O01499,C0168,P010,2025-08-15,5,424.47,0.1122,Web
O01500,C0139,P016,2025-08-12,3,143.08,0.0614,Web
O01501,C0298,P005,2025-08-02,5,558.2,0.1455,Partner
O01502,C0084,P020,2025-08-29,2,348.25,0.1196,Direct
O01503,C0200,P010,2025-08-24,5,339.65,0.1001,Direct
O01504,C0201,P009,2025-08-12,3,169.38,0.0509,Direct
O01505,C0127,P006,2025-08-21,2,755.24,0.0381,Direct
O01506,C0035,P013,2025-08-05,5,122.39,0.1574,Partner
O01507,C0193,P010,2025-08-18,3,360.8,0.1448,Partner
O01508,C0199,P010,2025-08-25,2,393.78,0.0283,Direct
O01509,C0087,P002,2025-08-15,3,1157.46,0.0923,Web
O01510,C0063,P018,2025-08-02,2,68.47,0.1028,Direct
O01511,C0123,P004,2025-08-25,2,1437.84,0.0182,Direct
O01512,C0136,P008,2025-08-08,4,681.53,0.0476,Direct
O01513,C0221,P010,2025-08-25,1,395.73,0.0609,Web
O01514,C0245,P019,2025-08-25,2,390.68,0.065,Direct
O01515,C0194,P008,2025-08-07,5,688.41,0.0321,Direct
O01516,C0255,P010,2025-08-29,1,352.66,0.0839,Partner
O01517,C0109,P013,2025-08-22,2,139.11,0.1157,Partner
O01518,C0191,P001,2025-08-23,5,1433.79,0.1173,Web
O01519,C0207,P002,2025-08-10,1,899.38,0.1143,Web
O01520,C0133,P006,2025-08-28,3,661.56,0.1789,Partner
O01521,C0229,P008,2025-08-27,3,558.42,0.0455,Direct
O01522,C0207,P018,2025-08-17,4,64.68,0.1798,Partner
O01523,C0154,P005,2025-08-02,3,603.08,0.1829,Partner
O01524,C0264,P009,2025-08-09,1,180.32,0.0965,Web
O01525,C0111,P011,2025-08-22,2,80.91,0.0937,Web
O01526,C0285,P001,2025-08-05,4,1539.08,0.0842,Direct
O01527,C0079,P012,2025-08-12,2,170.94,0.0791,Direct
O01528,C0141,P014,2025-08-18,4,141.58,0.1154,Partner
O01529,C0297,P006,2025-08-18,4,648.1,0.1926,Partner
O01530,C0291,P015,2025-08-03,2,93.85,0.0724,Web
O01531,C0106,P007,2025-08-29,4,647.75,0.0393,Web
O01532,C0085,P002,2025-08-19,3,905.94,0.1187,Partner
O01533,C0156,P007,2025-08-22,2,640.12,0.0656,Direct
O01534,C0176,P011,2025-08-09,1,83.6,0.1076,Partner
O01535,C0077,P018,2025-08-22,4,73.51,0.0047,Web
O01536,C0154,P016,2025-08-15,4,114.98,0.0221,Web
O01537,C0178,P015,2025-08-27,1,74.75,0.1166,Partner
O01538,C0166,P004,2025-08-21,1,1520.03,0.1165,Web
O01539,C0286,P007,2025-08-03,1,565.43,0.085,Direct
O01540,C0113,P008,2025-08-07,2,657.5,0.0791,Web
O01541,C0164,P019,2025-08-25,1,335.8,0.046,Direct
O01542,C0177,P003,2025-08-30,4,1504.55,0.0431,Direct
O01543,C0187,P019,2025-08-12,4,437.82,0.0225,Direct
O01544,C0249,P012,2025-08-12,1,195.04,0.0169,Direct
O01545,C0128,P018,2025-08-17,5,82.19,0.2039,Partner
O01546,C0281,P010,2025-08-21,3,389.51,0.0976,Web
O01547,C0175,P018,2025-08-07,1,63.41,0.0528,Web
O01548,C0207,P008,2025-08-18,1,527.04,0.0205,Web
O01549,C0187,P008,2025-08-03,2,559.62,0.0258,Web
O01550,C0054,P009,2025-08-22,1,201.63,0.0717,Direct
O01551,C0079,P019,2025-08-31,3,353.19,0.1085,Web
O01552,C0184,P018,2025-08-02,1,78.82,0.0813,Direct
O01553,C0113,P007,2025-08-09,1,687.66,0.017,Direct
O01554,C0206,P015,2025-08-05,3,97.4,0.0612,Web
O01555,C0255,P003,2025-08-16,1,1682.59,0.018,Direct
O01556,C0005,P016,2025-08-28,4,152.5,0.115,Direct
O01557,C0272,P010,2025-08-13,2,457.06,0.2098,Partner
O01558,C0230,P006,2025-08-30,5,844.14,0.1733,Partner
O01559,C0258,P012,2025-08-17,5,145.18,0.201,Partner
O01560,C0107,P004,2025-08-15,3,1267.26,0.1142,Web
O01561,C0170,P019,2025-08-01,2,320.12,0.1886,Partner
O01562,C0167,P017,2025-08-27,3,277.51,0.2152,Partner
O01563,C0215,P015,2025-08-16,2,73.54,0.0289,Web
O01564,C0212,P008,2025-08-20,3,552.74,0.1169,Partner
O01565,C0286,P010,2025-08-28,2,402.01,0.0464,Direct
O01566,C0290,P013,2025-08-19,1,115.78,0.159,Partner
O01567,C0101,P001,2025-08-30,5,1459.68,0.1489,Partner
O01568,C0252,P005,2025-08-13,1,642.6,0.0549,Web
O01569,C0281,P006,2025-08-16,4,851.69,0.1569,Partner
O01570,C0123,P016,2025-08-29,5,146.3,0.211,Partner
O01571,C0178,P013,2025-08-04,2,129.72,0.1058,Direct
O01572,C0074,P012,2025-08-24,4,192.5,0.0188,Direct
O01573,C0039,P010,2025-08-07,1,468.4,0.1394,Partner
O01574,C0072,P010,2025-08-31,4,402.22,0.0011,Direct
O01575,C0077,P020,2025-08-10,5,271.79,0.0738,Direct
O01576,C0175,P004,2025-08-26,3,1595.33,0.0208,Web
O01577,C0143,P003,2025-08-28,2,1375.84,0.0317,Web
O01578,C0014,P018,2025-08-03,3,71.53,0.1433,Partner
O01579,C0281,P006,2025-08-08,1,795.55,0.1816,Partner
O01580,C0009,P007,2025-08-27,5,619.68,0.1643,Partner
O01581,C0094,P007,2025-08-23,5,645.03,0.0978,Partner
O01582,C0176,P008,2025-08-13,2,661.45,0.1327,Partner
O01583,C0175,P015,2025-08-13,1,101.23,0.1299,Partner
O01584,C0209,P013,2025-08-14,5,127.3,0.1083,Direct
O01585,C0240,P017,2025-08-03,2,262.37,0.1575,Partner
O01586,C0231,P008,2025-08-09,1,565.86,0.034,Web
O01587,C0106,P013,2025-08-05,3,111.37,0.0248,Direct
O01588,C0028,P012,2025-08-17,2,172.06,0.204,Partner
O01589,C0187,P020,2025-08-09,5,272.22,0.0289,Web
O01590,C0122,P012,2025-08-08,1,152.37,0.0458,Direct
O01591,C0201,P015,2025-08-26,5,79.42,0.0471,Direct
O01592,C0206,P013,2025-08-17,1,104.09,0.2051,Partner
O01593,C0188,P013,2025-08-30,3,116.88,0.1157,Partner
O01594,C0157,P001,2025-08-13,3,1708.4,0.1323,Partner
O01595,C0129,P014,2025-08-02,5,159.22,0.102,Direct
O01596,C0278,P019,2025-08-17,1,396.0,0.0255,Web
O01597,C0138,P006,2025-08-22,1,852.4,0.0311,Web
O01598,C0096,P009,2025-08-13,4,189.68,0.0765,Direct
O01599,C0290,P010,2025-08-08,5,426.32,0.0729,Web
O01600,C0019,P018,2025-08-18,1,68.82,0.0974,Web
O01601,C0098,P017,2025-08-13,2,307.43,0.0322,Direct
O01602,C0209,P005,2025-08-30,1,607.07,0.0277,Web
O01603,C0068,P019,2025-08-31,4,430.09,0.0132,Web
O01604,C0160,P014,2025-08-12,4,128.6,0.2141,Partner
O01605,C0299,P009,2025-08-25,5,178.48,0.0186,Web
O01606,C0122,P002,2025-08-13,3,916.83,0.0877,Web
O01607,C0250,P015,2025-08-21,2,96.01,0.1149,Partner
O01608,C0172,P009,2025-08-03,1,222.63,0.2116,Partner
O01609,C0199,P020,2025-08-26,5,270.2,0.0877,Direct
O01610,C0150,P005,2025-08-31,2,620.64,0.032,Direct
O01611,C0117,P010,2025-08-17,4,461.03,0.125,Partner
O01612,C0179,P009,2025-08-16,1,174.33,0.0201,Direct
O01613,C0125,P019,2025-08-30,2,348.48,0.0891,Web
O01614,C0142,P001,2025-08-22,3,1452.52,0.1743,Partner
O01615,C0088,P001,2025-08-30,2,1596.88,0.0472,Web
O01616,C0143,P016,2025-08-04,5,145.78,0.0801,Web
O01617,C0117,P020,2025-08-06,5,282.39,0.0844,Partner
O01618,C0066,P012,2025-08-29,2,188.64,0.0367,Web
O01619,C0133,P002,2025-08-16,3,890.76,0.1126,Web
O01620,C0069,P015,2025-08-18,1,97.03,0.1466,Partner
O01621,C0062,P014,2025-08-09,1,155.0,0.1098,Partner
O01622,C0248,P004,2025-08-13,1,1499.76,0.1029,Partner
O01623,C0172,P015,2025-08-10,2,97.93,0.1515,Partner
O01624,C0045,P001,2025-08-02,1,1696.11,0.1059,Direct
O01625,C0242,P006,2025-08-26,3,807.15,0.081,Direct
O01626,C0269,P005,2025-08-06,5,654.29,0.0582,Web
O01627,C0117,P012,2025-08-17,5,146.62,0.186,Partner
O01628,C0037,P010,2025-08-18,3,364.17,0.0486,Direct
O01629,C0192,P013,2025-08-13,4,134.84,0.0491,Web
O01630,C0153,P013,2025-08-04,2,113.67,0.0206,Direct
O01631,C0121,P020,2025-08-03,3,293.74,0.0679,Web
O01632,C0135,P010,2025-08-22,1,344.64,0.1556,Partner
O01633,C0167,P016,2025-08-20,5,150.53,0.1505,Partner
O01634,C0178,P017,2025-08-29,4,298.85,0.0227,Web
O01635,C0213,P018,2025-08-12,4,75.23,0.15,Partner
O01636,C0094,P003,2025-08-26,2,1846.8,0.1028,Direct
O01637,C0105,P003,2025-08-21,2,1793.0,0.0787,Web
O01638,C0108,P012,2025-08-25,3,153.02,0.215,Partner
O01639,C0179,P001,2025-08-27,1,1685.29,0.0774,Web
O01640,C0235,P010,2025-08-25,2,462.62,0.1041,Partner
O01641,C0229,P008,2025-08-25,2,597.33,0.1036,Web
O01642,C0135,P015,2025-08-04,2,96.76,0.113,Web
O01643,C0028,P005,2025-08-10,5,519.01,0.0095,Web
O01644,C0268,P014,2025-08-18,4,171.82,0.1718,Partner
O01645,C0197,P018,2025-08-02,4,70.93,0.0468,Web
O01646,C0160,P009,2025-08-14,2,220.91,0.05,Direct
O01647,C0009,P007,2025-08-02,2,658.19,0.0539,Direct
O01648,C0243,P001,2025-08-06,5,1657.76,0.0661,Web
O01649,C0232,P018,2025-08-04,5,60.54,0.0959,Direct
O01650,C0067,P019,2025-08-13,5,429.31,0.1647,Partner
O01651,C0161,P005,2025-08-29,5,588.04,0.0007,Web
O01652,C0233,P005,2025-08-19,5,611.98,0.0335,Web
O01653,C0173,P007,2025-08-09,5,671.5,0.0346,Web
O01654,C0155,P020,2025-08-13,3,307.06,0.1114,Direct
O01655,C0052,P012,2025-08-23,1,174.49,0.0439,Web
O01656,C0129,P004,2025-08-26,1,1540.27,0.1773,Partner
O01657,C0225,P007,2025-08-31,4,507.2,0.0236,Direct
O01658,C0222,P006,2025-08-04,5,844.57,0.0957,Partner
O01659,C0081,P006,2025-08-27,1,689.13,0.1169,Direct
O01660,C0155,P016,2025-08-18,5,148.15,0.0794,Direct
O01661,C0183,P014,2025-08-25,4,161.31,0.095,Web
O01662,C0202,P016,2025-08-10,3,154.13,0.0366,Web
O01663,C0077,P018,2025-08-21,2,68.85,0.0442,Web
O01664,C0141,P015,2025-08-25,1,91.93,0.2121,Partner
O01665,C0241,P010,2025-08-20,5,407.05,0.0027,Direct
O01666,C0187,P005,2025-08-19,3,550.51,0.0641,Web
O01667,C0001,P018,2025-08-19,2,62.35,0.0525,Direct
O01668,C0192,P012,2025-08-02,3,188.7,0.0548,Direct
O01669,C0023,P016,2025-08-02,4,143.85,0.1398,Partner
O01670,C0164,P002,2025-08-10,2,1212.03,0.0795,Direct
O01671,C0130,P006,2025-08-08,4,675.94,0.0195,Web
O01672,C0218,P014,2025-08-03,5,131.41,0.0761,Web
O01673,C0173,P015,2025-08-06,1,94.83,0.2111,Partner
O01674,C0063,P015,2025-08-11,4,74.92,0.0363,Direct
O01675,C0272,P010,2025-08-12,5,404.91,0.1524,Partner
O01676,C0192,P004,2025-08-15,1,1280.28,0.0471,Web
O01677,C0164,P001,2025-08-06,2,1738.8,0.0069,Web
O01678,C0102,P009,2025-08-22,4,183.84,0.0552,Web
O01679,C0194,P008,2025-08-07,5,713.59,0.0144,Direct
O01680,C0067,P006,2025-08-16,4,750.27,0.0511,Direct
O01681,C0086,P007,2025-08-16,5,684.19,0.0906,Partner
O01682,C0141,P015,2025-08-19,2,99.61,0.008,Direct
O01683,C0109,P020,2025-08-02,1,263.46,0.0875,Direct
O01684,C0201,P016,2025-08-22,4,120.39,0.1652,Partner
O01685,C0232,P018,2025-08-24,2,62.05,0.0937,Direct
O01686,C0010,P017,2025-08-16,4,254.03,0.0014,Web
O01687,C0011,P017,2025-08-17,3,238.13,0.043,Direct
O01688,C0035,P007,2025-08-18,2,541.57,0.0412,Web
O01689,C0148,P010,2025-08-06,1,341.68,0.0043,Direct
O01690,C0215,P004,2025-08-25,2,1491.48,0.0005,Direct
O01691,C0009,P006,2025-08-15,1,742.32,0.0048,Direct
O01692,C0151,P016,2025-08-24,2,137.33,0.2096,Partner
O01693,C0297,P009,2025-08-01,1,191.56,0.0268,Web
O01694,C0119,P011,2025-08-24,5,70.45,0.0645,Direct
O01695,C0106,P017,2025-08-21,4,225.44,0.1724,Partner
O01696,C0216,P013,2025-08-13,4,129.09,0.1028,Web
O01697,C0233,P012,2025-08-07,4,163.09,0.0947,Direct
O01698,C0044,P007,2025-08-09,2,532.79,0.135,Partner
O01699,C0062,P013,2025-08-26,1,111.95,0.0799,Web
O01700,C0131,P017,2025-08-31,5,275.46,0.0095,Direct
O01701,C0033,P020,2025-08-03,4,326.14,0.0811,Direct
O01702,C0138,P017,2025-08-27,2,246.0,0.0715,Web
O01703,C0051,P020,2025-08-08,2,323.55,0.0277,Web
